id,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,FID_1,osm_id_1,code_1,fclass_1,name_1,ref_1,oneway_1,maxspeed_1,layer_1,bridge_1,tunnel_1,Cartier,geometry
1217,1038810810,5153,footway,,,B,0,0,F,F,534796,1038810810,5153,footway,,,B,0,0.0,F,F, ,"LINESTRING (3.1711311 36.7059199, 3.1708128 36.7060272, 3.1703279 36.7061906, 3.1699349 36.706323)"
1218,1038810811,5155,steps,,,B,0,0,F,F,534797,1038810811,5155,steps,,,B,0,0.0,F,F, ,"LINESTRING (3.1703279 36.7061906, 3.1704038 36.7063267)"
1219,1038810812,5153,footway,,,B,0,0,F,F,534798,1038810812,5153,footway,,,B,0,0.0,F,F, ,"LINESTRING (3.1703279 36.7061906, 3.1702742 36.7060979, 3.1702256 36.706014, 3.1701922 36.7059565)"
1220,1038810813,5153,footway,,,B,0,0,F,F,534799,1038810813,5153,footway,,,B,0,0.0,F,F, ,"LINESTRING (3.1702742 36.7060979, 3.1703344 36.7060731, 3.1702603 36.7059325)"
1221,1038810814,5153,footway,,,B,0,0,F,F,534800,1038810814,5153,footway,,,B,0,0.0,F,F, ,"LINESTRING (3.1702256 36.706014, 3.1700783 36.70606, 3.1700494 36.7060067)"
1222,1038810815,5153,footway,,,B,0,0,F,F,534801,1038810815,5153,footway,,,B,0,0.0,F,F, ,"LINESTRING (3.1708128 36.7060272, 3.1707674 36.7059378, 3.1708228 36.705921)"
1223,1039281591,5122,residential,Rue Derradji Boudjemaa,,B,30,0,F,F,534977,1039281591,5122,residential,Rue Derradji Boudjemaa,,B,30,0.0,F,F, ,"LINESTRING (3.1780007 36.7287236, 3.1779186 36.7290031)"
1224,1039281592,5122,residential,Rue Derradji Boudjemaa,,B,30,0,F,F,534978,1039281592,5122,residential,Rue Derradji Boudjemaa,,B,30,0.0,F,F, ,"LINESTRING (3.1781113 36.7284103, 3.1780007 36.7287236)"
1225,1039281593,5122,residential,Rue Derradji Boudjemaa,,F,30,0,F,F,534979,1039281593,5122,residential,Rue Derradji Boudjemaa,,F,30,0.0,F,F, ,"LINESTRING (3.1781113 36.7284103, 3.1780888 36.7283542, 3.1780937 36.7282421, 3.178085 36.728097)"
1226,1050950983,5122,residential,,,B,0,0,F,F,537599,1050950983,5122,residential,,,B,0,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1855993 36.7176866, 3.1855282 36.7176877, 3.1855309 36.7174813, 3.1856012 36.7174802)"
1227,1050950984,5122,residential,,,B,0,0,F,F,537600,1050950984,5122,residential,,,B,0,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1856012 36.7174802, 3.1855993 36.7176866)"
1228,1050950985,5122,residential,,,B,30,0,F,F,537601,1050950985,5122,residential,,,B,30,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1865177 36.7172648, 3.1865685 36.7172663, 3.1865559 36.7175471, 3.1865051 36.7175457)"
1229,1050950986,5122,residential,,,B,30,0,F,F,537602,1050950986,5122,residential,,,B,30,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1865227 36.7171531, 3.1865177 36.7172648, 3.1865051 36.7175457)"
1230,1050950987,5122,residential,,,B,0,0,F,F,537603,1050950987,5122,residential,,,B,0,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1868965 36.7177525, 3.186833 36.7177509, 3.1868507 36.7173204, 3.1869183 36.7173222)"
1231,1089021101,5122,residential,,,F,30,0,F,F,550723,1089021101,5122,residential,,,F,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1841414 36.7334833, 3.1840895 36.7334739, 3.1840369 36.7334684, 3.1839838 36.7334668, 3.1839307 36.7334691)"
1232,1089021102,5122,residential,,,F,30,0,F,F,550724,1089021102,5122,residential,,,F,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1839307 36.7334691, 3.183984 36.7334537, 3.1840338 36.733432, 3.1840789 36.7334045, 3.1841181 36.7333717)"
1233,1089021103,5133,primary_link,,,B,0,0,F,F,550725,1089021103,5133,primary_link,,,B,0,0.0,F,F, ,"LINESTRING (3.1836626 36.7309765, 3.1837425 36.7309775)"
1234,1089021104,5113,primary,,RN 24B,F,0,0,F,F,550726,1089021104,5113,primary,,RN 24B,F,0,0.0,F,F, ,"LINESTRING (3.1839178 36.7324707, 3.1838667 36.7323438, 3.1838538 36.7322442, 3.1836679 36.7310223, 3.1836626 36.7309765, 3.1836498 36.7306133, 3.1836507 36.7305978, 3.1836547 36.7305804, 3.1836715 36.7305358)"
1235,1089021105,5113,primary,Rue Colonel Amirouche,RN 24B,F,0,0,F,F,550727,1089021105,5113,primary,Rue Colonel Amirouche,RN 24B,F,0,0.0,F,F, ,"LINESTRING (3.1836715 36.7305358, 3.1836919 36.7305809, 3.1836966 36.730593, 3.1837003 36.7306074, 3.1837425 36.7309775, 3.1837494 36.7310191, 3.1839542 36.7323361, 3.1839178 36.7324707)"
1236,1089021106,5113,primary,,RN 24B,B,0,0,F,F,550728,1089021106,5113,primary,,RN 24B,B,0,0.0,F,F, ,"LINESTRING (3.1835093 36.7294366, 3.1835275 36.7295599, 3.1835812 36.7299245, 3.1836229 36.7302067, 3.183661 36.7304647, 3.1836715 36.7305358)"
1237,1115160603,5141,service,,,B,0,0,F,F,557402,1115160603,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1943267 36.7202508, 3.1941822 36.720201)"
1238,1115160604,5141,service,,,B,0,0,F,F,557403,1115160604,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1963586 36.7200964, 3.1957283 36.7198694, 3.1956983 36.7198728, 3.1956237 36.7199558, 3.1954594 36.7199448)"
1239,1115160605,5141,service,,,B,0,0,F,F,557404,1115160605,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.194904 36.7190534, 3.1950153 36.7190516, 3.1950322 36.7190412, 3.1950524 36.718751, 3.1950417 36.7187348, 3.195026 36.7187247, 3.194903 36.7187355)"
1240,1115160606,5141,service,,,B,0,0,F,F,557405,1115160606,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1974385 36.7199537, 3.1974554 36.720058, 3.19747 36.7200706, 3.1975836 36.720082)"
1241,1115160607,5141,service,,,B,0,0,F,F,557406,1115160607,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1926649 36.719218, 3.1927778 36.7192041, 3.1928027 36.7191699, 3.1927983 36.718856)"
1242,1115160608,5141,service,,,B,0,0,F,F,557407,1115160608,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1921662 36.7188123, 3.1921741 36.7192158)"
1243,1115160609,5122,residential,,,B,30,0,F,F,557408,1115160609,5122,residential,,,B,30,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1937284 36.7230604, 3.1939359 36.7232983)"
1244,1115160610,5141,service,,,B,0,0,F,F,557409,1115160610,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1927647 36.7209544, 3.1931297 36.7209455, 3.193806 36.720929)"
1245,1115160611,5141,service,,,B,0,0,F,F,557410,1115160611,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1963905 36.7199677, 3.1963806 36.7200495, 3.1963586 36.7200964, 3.1963033 36.7201443, 3.1962368 36.7201537, 3.1956786 36.7201353, 3.1956465 36.7201203, 3.1956268 36.7200937, 3.1956237 36.7199558)"
1246,1136362693,5141,service,,,B,0,0,F,F,561385,1136362693,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.2007909 36.7163998, 3.2006183 36.7166406, 3.2005949 36.7166498, 3.2005506 36.7166508, 3.2003923 36.7166003)"
1247,1136362694,5141,service,,,B,0,0,F,F,561386,1136362694,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1999612 36.7174491, 3.2002133 36.7169975)"
1248,1136362695,5141,service,,,B,0,0,F,F,561387,1136362695,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1974867 36.7149145, 3.1974856 36.714855, 3.1975407 36.7147429)"
1249,1136362696,5141,service,,,B,0,0,F,F,561388,1136362696,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.2014625 36.7162548, 3.2013793 36.7162363, 3.2012245 36.7161741, 3.2009076 36.7159904, 3.2008163 36.7159431, 3.199095 36.715407, 3.1985103 36.7152244, 3.1984082 36.715199, 3.1982615 36.7151505)"
1250,1136362697,5141,service,,,B,0,0,F,F,561389,1136362697,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1974867 36.7149145, 3.19723 36.7148732)"
1251,1136362698,5141,service,,,B,0,0,F,F,561390,1136362698,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1954686 36.7146605, 3.1954995 36.7146249, 3.1955201 36.714613, 3.1955486 36.7146135, 3.1960909 36.714787)"
1252,1136362699,5141,service,,,B,0,0,F,F,561391,1136362699,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1962839 36.7170556, 3.1964555 36.7167266)"
1253,1136362700,5141,service,,,B,0,0,F,F,561392,1136362700,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1982177 36.7170481, 3.198384 36.7171061, 3.1984229 36.7171061, 3.1984578 36.7170986, 3.1985941 36.7169156)"
1254,1136362701,5141,service,,,B,0,0,F,F,561393,1136362701,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1970818 36.7173147, 3.1971087 36.7178672, 3.1971194 36.7180349)"
1255,1136362702,5141,service,,,B,0,0,F,F,561394,1136362702,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1978409 36.7181607, 3.1980219 36.7180285, 3.1980541 36.7180016, 3.1980608 36.7179629, 3.1980018 36.7178941, 3.1979804 36.7178586, 3.1979817 36.7178146, 3.198066 36.7176367)"
1256,1136362703,5141,service,,,B,0,0,F,F,561395,1136362703,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1972548 36.7166836, 3.1974506 36.7167428, 3.1974761 36.7167395, 3.1975043 36.7167277, 3.1976391 36.7165391)"
1257,1136362704,5122,residential,,,B,30,0,F,F,561396,1136362704,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1976779 36.7165534, 3.1978377 36.7162841, 3.1979745 36.716027)"
1258,1136362705,5141,service,,,B,0,0,F,F,561397,1136362705,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1986677 36.7159564, 3.1982922 36.7158284)"
1259,1152856225,5141,service,,,B,0,0,F,F,563842,1152856225,5141,service,,,B,0,0.0,F,F,Lot. Douzi IV,"LINESTRING (3.192703 36.727362, 3.1927263 36.7273819, 3.1927187 36.7274113, 3.1921905 36.7283142, 3.1920985 36.7284715)"
1260,1152856226,5141,service,,,B,0,0,F,F,563843,1152856226,5141,service,,,B,0,0.0,F,F,Lot. Douzi IV,"LINESTRING (3.1906667 36.728349, 3.1907599 36.728177, 3.1907592 36.7281238, 3.1907652 36.7278757)"
1261,1154390536,5141,service,,,B,0,0,F,F,564339,1154390536,5141,service,,,B,0,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1822984 36.7237825, 3.1826365 36.7235118, 3.1829729 36.7237868)"
1262,1157925585,5122,residential,,,B,0,0,F,F,566422,1157925585,5122,residential,,,B,0,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1829454 36.7223914, 3.1830512 36.722308)"
1263,1157925586,5122,residential,Rue Mohamed Douzi,,B,30,0,F,F,566423,1157925586,5122,residential,Rue Mohamed Douzi,,B,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1838966 36.7225651, 3.1836468 36.7227914)"
1264,1157925587,5122,residential,Rue Termoul Tahar,,F,30,0,F,F,566424,1157925587,5122,residential,Rue Termoul Tahar,,F,30,0.0,F,F, ,"LINESTRING (3.1814996 36.7204607, 3.181518 36.7204265, 3.1815242 36.7204148, 3.1815344 36.720401, 3.1816536 36.7202942, 3.1816844 36.7202655, 3.1817078 36.7202392, 3.1817894 36.7201474)"
1265,1157925588,5122,residential,Rue Termoul Tahar,,F,30,0,F,F,566425,1157925588,5122,residential,Rue Termoul Tahar,,F,30,0.0,F,F, ,"LINESTRING (3.1818954 36.7201289, 3.1818359 36.720195, 3.1817562 36.7202737, 3.1817315 36.7202981, 3.1816985 36.7203247, 3.1815768 36.7204257, 3.1815619 36.7204347, 3.1815455 36.7204421, 3.1814996 36.7204607)"
1266,1157925589,5153,footway,,,B,0,0,F,F,566426,1157925589,5153,footway,,,B,0,0.0,F,F, ,"LINESTRING (3.1826182 36.7213444, 3.1827418 36.7212464, 3.1828311 36.7211751)"
1267,1158443848,5122,residential,,,B,0,0,F,F,566760,1158443848,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.2060496 36.7133838, 3.2059541 36.713411, 3.2059257 36.7134201, 3.2059017 36.7134324, 3.2058798 36.7134491, 3.2058553 36.71348)"
1268,1158443850,5122,residential,,,B,0,0,F,F,566762,1158443850,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.2058553 36.71348, 3.2058518 36.7133209)"
1269,1161949830,5141,service,,,B,0,0,F,F,568749,1161949830,5141,service,,,B,0,0.0,F,F,Cite Soummam,"LINESTRING (3.1922191 36.7241207, 3.1916343 36.7241848, 3.1915162 36.7241827, 3.1914385 36.7241795, 3.1909101 36.7241504)"
1270,1161949831,5141,service,,,B,0,0,F,F,568750,1161949831,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1909166 36.7214268, 3.1912856 36.7210621, 3.1913218 36.7210385, 3.1913808 36.7210234, 3.1917348 36.7210094)"
1271,1161949832,5141,service,,,B,0,0,F,F,568751,1161949832,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.193608 36.7191919, 3.1940597 36.7191825, 3.1940932 36.7192013, 3.1941079 36.7192373, 3.1941167 36.7192922, 3.1941858 36.7193821)"
1272,1161949833,5122,residential,,,B,0,0,F,F,568752,1161949833,5122,residential,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1946692 36.7223488, 3.194464 36.7220941, 3.1944144 36.7220586, 3.194358 36.7220414, 3.194063 36.7220253)"
1273,1161949834,5141,service,,,B,0,0,F,F,568753,1161949834,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1949237 36.7212441, 3.1947255 36.7213717, 3.1946853 36.7213782, 3.1946585 36.7213706, 3.1945565 36.7211997)"
1274,1161949835,5141,service,,,B,0,0,F,F,568754,1161949835,5141,service,,,B,0,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1931297 36.7209455, 3.1932664 36.7208106, 3.1933066 36.7207858, 3.1940643 36.720444)"
1275,1163242701,5122,residential,,,B,0,0,F,F,569153,1163242701,5122,residential,,,B,0,0.0,F,F,Cite Zerhouni Mokhtar (Les Bananiers),"LINESTRING (3.1776562 36.7306872, 3.1786738 36.7307126, 3.1787181 36.7307137, 3.1787463 36.7307212, 3.178761 36.7307556, 3.1788026 36.7308362, 3.1788187 36.730848, 3.1788442 36.7308588, 3.1793739 36.7308706)"
1276,1169308607,5141,service,,,B,0,0,F,F,570799,1169308607,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1810118 36.705976, 3.1809086 36.7059471, 3.1808949 36.7059143, 3.1808936 36.7058609, 3.1809115 36.7058273)"
1277,1171992627,5141,service,,,B,0,0,F,F,574947,1171992627,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.19042 36.7406863, 3.1905538 36.7401776, 3.1905886 36.7401353, 3.190648 36.7401161, 3.190887 36.7401566, 3.1910513 36.7401834)"
1278,1171992628,5122,residential,,,B,0,0,F,F,574948,1171992628,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1898069 36.7405425, 3.1899043 36.7400696)"
1279,1171992864,5141,service,,,B,0,0,F,F,574961,1171992864,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1870352 36.7381544, 3.186979 36.7382142, 3.1869691 36.7382303, 3.1869676 36.7382483, 3.1869747 36.7382653, 3.1869895 36.7382789, 3.1870518 36.7383255, 3.1873199 36.7385265)"
1280,1171992938,5122,residential,,,B,0,0,F,F,574965,1171992938,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1882258 36.7392335, 3.1879441 36.7391989)"
1281,1171993106,5122,residential,,,B,0,0,F,F,574975,1171993106,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1848725 36.7313166, 3.184981 36.7314012, 3.1851785 36.7315029, 3.1852656 36.7315749, 3.1852975 36.7316018, 3.1855599 36.7318231)"
1282,1171993171,5122,residential,,,B,0,0,F,F,574976,1171993171,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1894041 36.7321261, 3.1895932 36.7321905, 3.1899258 36.7322206)"
1283,1171993172,5141,service,,,B,0,0,F,F,574977,1171993172,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1928608 36.7346721, 3.1930074 36.7348348)"
1284,1171993180,5141,service,,,B,0,0,F,F,574978,1171993180,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1919053 36.7302949, 3.191834 36.7304085)"
1285,1171993188,5122,residential,,,B,0,0,F,F,574979,1171993188,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.18813 36.7396771, 3.188633 36.7397978)"
1286,1171993189,5141,service,,,B,0,0,F,F,574980,1171993189,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.191896 36.7330394, 3.191739 36.7331706, 3.1915405 36.733364, 3.191444 36.7335316, 3.1914397 36.7337027)"
1287,1171993210,5122,residential,,,B,0,0,F,F,574981,1171993210,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1882258 36.7392335, 3.188472 36.7392693, 3.1885619 36.7392175, 3.1887036 36.7387147)"
1288,1171993219,5141,service,,,B,0,0,F,F,574982,1171993219,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1924834 36.7397623, 3.1926856 36.7399441)"
1289,1171993237,5122,residential,,,B,0,0,F,F,574984,1171993237,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1910903 36.7311671, 3.1910148 36.7312363, 3.1908002 36.7314254, 3.1902511 36.731357)"
1290,1171993276,5122,residential,,,B,0,0,F,F,574986,1171993276,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1910899 36.7320229, 3.1912184 36.7319596)"
1291,1171993295,5141,service,,,B,0,0,F,F,574987,1171993295,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1880167 36.7308833, 3.1878283 36.7307381, 3.1877899 36.7307085, 3.1877088 36.7306459, 3.1877005 36.7306139, 3.1877119 36.7305838, 3.1878677 36.7304524)"
1292,1171993325,5141,service,,,B,0,0,F,F,574988,1171993325,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1918834 36.7350465, 3.1918302 36.7349759, 3.1917819 36.7349157, 3.1916586 36.7348126, 3.1914142 36.7347682)"
1293,1171993329,5122,residential,,,B,0,0,F,F,574989,1171993329,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1890674 36.7290699, 3.1885846 36.7291257, 3.1884505 36.7291902, 3.1882856 36.7292158)"
1294,1171993334,5141,service,,,B,0,0,F,F,574990,1171993334,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1922291 36.7360958, 3.1918648 36.7364651)"
1295,1171993363,5153,footway,,,B,0,0,F,F,574991,1171993363,5153,footway,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1907697 36.7358322, 3.190666 36.7359171, 3.1900677 36.736372)"
1296,1171993412,5122,residential,,,B,0,0,F,F,574992,1171993412,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1894303 36.7301063, 3.1901243 36.7293965)"
1297,1171993439,5122,residential,,,B,0,0,F,F,574993,1171993439,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1888797 36.7312234, 3.1889884 36.7310556)"
1298,1171993446,5122,residential,,,B,0,0,F,F,574994,1171993446,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1920609 36.7323109, 3.1918066 36.7320907)"
1299,1171993467,5141,service,,,B,0,0,F,F,574995,1171993467,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1903764 36.7391325, 3.1905167 36.7392163)"
1300,1171993468,5141,service,,,B,0,0,F,F,574996,1171993468,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1910643 36.7306815, 3.1912889 36.7309532)"
1301,1171993483,5141,service,,,B,0,0,F,F,574997,1171993483,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1914142 36.7344414, 3.1915244 36.7340517, 3.1914774 36.7337195)"
1302,1171993501,5122,residential,,,B,0,0,F,F,574998,1171993501,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1835275 36.7295599, 3.1834561 36.7295599, 3.1832897 36.7295685, 3.1830215 36.7295513, 3.1823456 36.7294782, 3.1820237 36.7294782)"
1303,1171993502,5141,service,,,B,0,0,F,F,574999,1171993502,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1908421 36.7375889, 3.1904314 36.7372844)"
1304,1171993569,5122,residential,,,B,0,0,F,F,575002,1171993569,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1935142 36.7353887, 3.1953719 36.7356892)"
1305,1171993606,5141,service,,,B,0,0,F,F,575005,1171993606,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1952766 36.7338861, 3.1953428 36.7339598, 3.1955321 36.7342229, 3.1956481 36.734311, 3.1957614 36.7343796, 3.1957929 36.7344582, 3.1957931 36.7346099, 3.1957933 36.7349805, 3.1957678 36.73514, 3.1957217 36.7352399, 3.1956892 36.7354255, 3.1956525 36.7355268, 3.1955643 36.7355939, 3.1953719 36.7356892, 3.1952565 36.7357748, 3.1951054 36.735943, 3.1949289 36.736217, 3.1948854 36.7364685, 3.1948884 36.7366177)"
1306,1175919233,5141,service,,,B,0,0,F,F,585366,1175919233,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1992852 36.7112884, 3.1992067 36.7113224, 3.1991796 36.7113277, 3.1991517 36.7113289, 3.1991285 36.7113266, 3.1991061 36.7113213, 3.196997 36.7106645, 3.1969789 36.7106551, 3.1969643 36.7106424, 3.1969561 36.7106308, 3.1969509 36.7106181, 3.1969419 36.7105679)"
1307,1175919234,5141,service,,,B,0,0,F,F,585367,1175919234,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.2022829 36.7122007, 3.2021981 36.7122479, 3.202171 36.7122532, 3.2021432 36.7122544, 3.20212 36.7122521, 3.2020976 36.7122469, 3.200427 36.7117276, 3.2004089 36.7117183, 3.2003943 36.7117055, 3.2003861 36.7116939, 3.2003809 36.7116812, 3.2003742 36.7116262)"
1308,1175919235,5122,residential,,,B,0,0,F,F,585368,1175919235,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1966509 36.71048, 3.196818 36.7105298, 3.1969419 36.7105679, 3.1992852 36.7112884, 3.2001577 36.7115566, 3.2003742 36.7116262, 3.2022829 36.7122007, 3.203363 36.7125353, 3.2058518 36.7133209, 3.2060496 36.7133838, 3.2066594 36.7135927)"
1309,1175919236,5133,primary_link,,,F,0,0,F,F,585369,1175919236,5133,primary_link,,,F,0,0.0,F,F, ,"LINESTRING (3.1690141 36.7105489, 3.1690026 36.7106053, 3.1689961 36.7106242, 3.168986 36.710642, 3.1689723 36.7106583, 3.1689576 36.7106711, 3.1689067 36.7107139, 3.1688186 36.710788)"
1310,1175919237,5133,primary_link,,,F,0,0,F,F,585370,1175919237,5133,primary_link,,,F,0,0.0,F,F, ,"LINESTRING (3.1687573 36.7107491, 3.1688273 36.7106167, 3.1688466 36.7105902, 3.1688678 36.7105684, 3.1688925 36.7105491, 3.16892 36.7105324, 3.1689536 36.7105174)"
1311,1177229763,5122,residential,,,B,0,0,F,F,586200,1177229763,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1772627 36.732526, 3.1772824 36.7325193, 3.1773037 36.7325186, 3.1773208 36.7325225, 3.1773357 36.7325302, 3.1773471 36.7325411, 3.1773552 36.732558, 3.177355 36.732576, 3.1773466 36.7325927, 3.1773312 36.7326058, 3.1773142 36.7326127, 3.1772953 36.732615, 3.1772766 36.7326125, 3.1772597 36.7326054, 3.1772474 36.7325957, 3.1772391 36.7325835, 3.1772354 36.73257, 3.1772377 36.732553, 3.1772472 36.7325377, 3.1772627 36.732526)"
1312,1215898454,5141,service,,,B,0,0,F,F,601589,1215898454,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1691686 36.7247578, 3.1707519 36.7249351, 3.1707841 36.7249588, 3.1707975 36.7249932, 3.1706098 36.7262143)"
1313,1215898455,5141,service,,,B,0,0,F,F,601590,1215898455,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1692096 36.7245288, 3.1691686 36.7247578, 3.1689428 36.7260186)"
1314,1221835612,5154,path,,,B,0,0,F,F,605384,1221835612,5154,path,,,B,0,0.0,F,F, ,"LINESTRING (3.1740819 36.7049527, 3.1737769 36.7050543, 3.1733392 36.7052143, 3.1732466 36.7052463, 3.1734839 36.7056922)"
1315,1221835613,5154,path,,,B,0,0,F,F,605385,1221835613,5154,path,,,B,0,0.0,F,F, ,"LINESTRING (3.1733392 36.7052143, 3.1738644 36.7054476)"
1316,1221835619,5155,steps,,,B,0,0,F,F,605386,1221835619,5155,steps,,,B,0,0.0,F,F, ,"LINESTRING (3.1732466 36.7052463, 3.1732081 36.7051729)"
1317,1221835620,5153,footway,,,B,0,0,F,F,605387,1221835620,5153,footway,,,B,0,0.0,F,F, ,"LINESTRING (3.1732081 36.7051729, 3.1729454 36.7051326, 3.17289 36.7050211)"
1318,1225484733,5122,residential,,,B,0,0,F,F,606689,1225484733,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1867006 36.7330831, 3.1867055 36.7332374, 3.186703 36.7333465)"
1319,1225484734,5122,residential,,,B,0,0,F,F,606690,1225484734,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.186703 36.7333465, 3.1865493 36.7334727, 3.1865347 36.7334847)"
1320,1225484735,5141,service,,,B,0,0,F,F,606691,1225484735,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1864548 36.7335463, 3.1865812 36.7335972, 3.1867224 36.7336211)"
1321,1225484736,5141,service,,,B,0,0,F,F,606692,1225484736,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1864548 36.7335463, 3.186299 36.7334219)"
1322,1225484737,5122,residential,,,B,0,0,F,F,606693,1225484737,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.186703 36.7333465, 3.1867084 36.7334453, 3.1868038 36.7335245, 3.1868888 36.7335951, 3.1869746 36.7336493, 3.1870563 36.7336786, 3.1871235 36.7336843, 3.1871991 36.733663, 3.1872488 36.7336224)"
1323,1225484747,5124,pedestrian,,,B,0,0,F,F,606694,1225484747,5124,pedestrian,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1921352 36.7382707, 3.1926738 36.7387143)"
